2243	443272	6.96
2243	1623205	6.781997
2243	1772341	6.5609064
2249	454876	5.906883
2258	1276104	7.0
2296	68646	7.84322
2296	1853728	7.697561
2296	2053463	7.627397
2296	454876	7.5239787
2296	1045658	7.494012
2296	1623205	7.4431934
2339	1931533	8.791411
2339	1606378	8.597485
2339	1045658	8.499341
2339	1024648	8.470141
2339	454876	8.424505
2363	1623205	8.4190645
2363	1351685	8.252748
2369	114369	7.578616
2369	1673434	7.5380116
2369	1907668	7.1423
2370	1602620	8.734807
2370	1866249	8.586957
2370	1758830	8.5625
2370	1024648	8.382682
2370	1853728	8.30337
2370	454876	7.9469547
2370	1623205	7.821235
2396	1853728	6.483871
2396	2024432	6.467153
2408	903624	7.4083047
2408	1596350	7.2909093
2408	1853728	7.258206
2408	1649419	6.535211
2408	1907668	6.4130435
2408	1707386	6.3917527
2408	1045658	6.2134833
2434	1623205	6.6323714
2441	1045658	6.5495496
2448	114369	7.789308
2448	1673434	7.769006
2448	1907668	7.5711503
2457	1907668	9.391924
2457	1351685	9.386792
2477	1990314	8.155172
2477	2023587	7.8053894
2477	1371111	7.7916665
2503	1707386	9.108911
2503	1907668	9.097222
2512	1024648	6.4045076
2512	1234719	3.9392972
2512	1673434	3.8013468
2512	780504	3.520446
2539	1045658	8.100604
2541	454876	7.2283463
2541	1446192	7.1274133
2541	1772341	6.847584
2541	1707386	6.8429117
2541	335345	6.728477
2541	1790885	6.5485234
2574	1024648	6.0
2574	790628	6.0
2574	1711425	6.0
2574	1588173	6.0
2574	1907668	6.0
2574	2024432	6.0
2597	2125435	9.560606
2597	1853728	9.489583
2597	1623205	9.308816
2597	1375666	9.280757
2597	1904996	9.253561
2597	1649419	9.2479105
2597	1074638	9.227621
2597	1659337	9.223058
2597	1045658	9.155867
2597	443272	8.709471
2627	1446192	8.0
2627	1024648	8.0
2627	1371111	8.0
2627	1588173	8.0
2627	1853728	8.0
2627	1659337	8.0
2627	443272	8.0
2627	2125435	8.0
2627	1623205	8.0
2664	1045658	9.529801
2741	1649419	8.595238
2757	790628	5.826923
2757	443272	5.8
2757	1772341	5.7537313
2757	1024648	5.6540785
2768	1707386	7.468254
2781	1623205	7.5437303
2781	1772341	7.2349396
2781	1659337	7.217949
2820	1024648	8.059102
2821	1446192	7.0
2821	1024648	7.0
2821	1124035	7.0
2821	1629757	7.0
2821	1602620	7.0
2821	1853728	7.0
2854	1623205	8.108136
2854	454876	7.940754
2858	1853728	7.3626375
2858	1623205	7.3481646
2858	1931533	7.0612245
2923	1024648	8.634147
2923	1790885	8.614285
2923	454876	8.448513
2923	1606378	8.429907
2923	1371111	8.4262295
2923	443272	8.423208
2923	1559547	8.416974
2923	1194173	8.409638
2923	1446192	8.262181
2924	1853728	6.430267
2927	765446	9.098266
2927	837562	9.0625
2927	2101341	9.05946
2927	1904996	9.0175
2927	443272	9.009852
2927	1371111	8.995215
2927	1659337	8.962053
2927	1045658	8.833871
2927	1024648	8.784341
2927	1588173	8.53831
2927	1907668	8.452892
2928	1074638	4.4074073
2928	1623205	4.120438
2938	2024432	7.0
2938	1623205	6.6319757
2943	454876	6.4135337
2959	1446192	9.0
2959	903624	9.0
2959	1907668	9.0
2959	1024648	9.0
2959	1559547	8.275641
2959	1045658	7.8819275
2959	1623205	7.8351254
2959	1074638	7.7896996
2962	1045658	9.137746
2962	1853728	8.731392
2962	1907668	8.637554
2962	1649419	8.5561495
2962	903624	8.336283
2970	2125435	7.731794
2970	1790885	7.7150397
2970	1212450	7.575419
2970	1673434	7.5721927
2970	1659337	7.562212
2970	1853728	7.5521235
2970	454876	7.550373
2970	1623205	7.5332513
2970	443272	7.303571
2979	1707386	7.8591547
2979	1649419	7.8194947
2979	1446192	7.795082
2979	975645	7.2880435
2979	1853728	6.8895707
3037	1024648	6.1164837
3052	454876	6.851711
3059	1707386	6.8333335
3060	454876	7.0
3060	1790885	7.0
3060	68646	7.0
3066	1623205	6.282967
3072	1673434	6.865248
3072	443272	6.8503404
3072	2023587	6.842572
3072	1371111	6.8410597
3072	1659337	6.8198757
3072	1024648	6.7024903
3072	454876	6.4606104
3072	1588173	6.3523316
3072	1606378	6.313364
3091	443272	10.0
3091	1024648	10.0
3091	1045658	10.0
3091	1371111	10.0
3091	837562	10.0
3091	1588173	10.0
3091	1907668	10.0
3091	1659337	10.0
3091	2101341	10.0
3091	1904996	10.0
3092	1623205	5.491296
3092	1024648	5.48926
3092	1234719	5.451613
3107	468569	9.0
3107	1024648	9.0
3114	1045658	5.4912753
3114	2024432	5.3375316
3114	1659337	5.2467866
3114	1321870	5.204204
3114	111161	5.1853037
3114	1586752	5.166102
3135	1907668	8.20548
3135	1446192	8.159851
3135	1790885	7.5636744
3135	903624	7.52809
3145	443272	8.0
3145	1024648	8.0
3145	1045658	8.0
3145	1371111	8.0
3145	837562	8.0
3145	1588173	8.0
3145	1907668	8.0
3145	1659337	8.0
3145	2101341	8.0
3145	765446	8.0
3145	1904996	8.0
3154	1907668	7.622951
3154	1024648	7.548596
3154	1623205	7.540107
3157	837562	7.821429
3157	1907668	7.7027025
3164	99685	9.0
3164	111161	9.0
3164	1024648	9.0
3164	129332	9.0
3164	1623205	8.497992
3170	1990314	8.75862
3170	2023587	8.658683
3170	1371111	8.654762
3227	1623205	3.9791272
3239	1560747	6.4576273
3242	1790885	10.0
3242	454876	10.0
3242	1446192	10.0
3267	1623205	8.0
3274	1790885	7.420601
3274	1907668	7.398907
3274	903624	7.3774834
3274	1853728	7.2722893
3318	1907668	9.003436
3318	1024648	8.837399
3318	1045658	8.813299
3318	1606378	8.591837
3318	1321870	8.480519
3318	1586752	8.310345
3318	1692486	8.298245
3318	1549920	8.298245
3318	1313104	8.285714
3318	335345	8.285714
3318	388789	8.259259
3318	1294164	8.259259
3318	301976	8.259259
3318	454876	7.97412
3318	1790885	7.591475
3318	1772341	6.9488187
3318	2083379	6.9180326
3318	1707386	6.7577305
3331	1045658	6.0
3341	2125435	7.0
3345	1074638	5.541063
3345	1649419	5.457143
3363	1790885	8.588235
3363	1560747	4.8705883
3363	1392170	3.7627907
3363	87843	2.3473053
3370	1024648	4.9237666
3370	454876	4.555024
3389	1371111	8.111111
3389	454876	7.70028
3389	1024648	6.778976
3392	1623205	6.0
3395	1045658	9.0
3395	1907668	9.0
3395	1790885	9.0
3395	454876	9.0
3395	903624	9.0
3395	1707386	9.0
3395	111161	9.0
3401	1904996	6.916525
3401	1234719	6.8390093
3401	2023587	6.8268657
3401	1606378	6.680191
3401	1907668	6.6613994
3401	1351685	6.659193
3404	1623205	8.450311
3423	1707386	9.248
3423	111161	8.8
3423	454876	8.607408
3423	1853728	8.602667
3423	1790885	8.59394
3440	1853728	7.0
3461	1853728	7.6946106
3479	1045658	9.0
3479	454876	9.0
3479	1931533	9.0
3479	1623205	9.0
3480	1623205	6.6716604
3498	1772341	6.353261
3520	1623205	5.6472516
3520	117060	3.4864864
3533	454876	6.7172413
3533	1649419	6.617647
3533	1707386	6.5851064
3533	1790885	6.5701756
3533	1853728	6.5620155
3538	1074638	8.0
3538	1371111	8.0
3538	1024648	8.0
3538	1045658	8.0
3545	1707386	7.0
3545	454876	7.0
3545	1711425	7.0
3545	1931533	7.0
3545	1351685	7.0
3545	2024432	7.0
3545	1862079	7.0
3545	1772341	7.0
3590	443272	7.0
3596	1623205	9.275649
3596	1772341	8.8125
3600	1045658	8.583012
3604	1623205	8.46824
3604	1024648	8.461369
3640	1772341	10.0
3658	1706593	6.1811023
3658	1981677	6.0694447
3658	2053425	6.0694447
3669	2023587	6.3690853
3690	1024648	5.0
3690	1428538	5.0
3690	1907668	5.0
3690	1659337	5.0
3690	1772341	5.0
3691	1764234	5.0
3724	1907668	8.0
3724	1790885	8.0
3724	454876	8.0
3733	2023587	7.0
3733	1371111	7.0
3736	1045658	6.7912087
3736	1853728	6.7510915
3736	1649419	6.391382
3763	1351685	5.8778625
3763	454876	5.6900063
3763	1045658	5.3963327
3763	1772341	5.368043
3763	1659337	5.3631287
3763	2053463	5.3550296
3763	1904996	5.3496933
3763	1673434	5.345912
3763	1931533	5.3426123
3763	111161	5.340564
3763	1702439	5.3398695
3763	443272	4.639344
3764	1853728	9.572052
3764	1659337	9.364754
3764	1446192	9.316667
3771	1606378	7.2343097
3771	443272	7.1990523
3771	1602620	7.1604276
3790	1024648	7.4922457
3790	2053463	7.342995
3790	1045658	7.057183
3790	454876	6.9208055
3791	1623205	8.0
3791	1853728	8.0
3791	1446192	8.0
3791	242653	8.0
3791	1790885	7.0409837
3791	454876	6.285714
3791	1182350	5.303371
5	975645	7.513274
38	1623205	7.5627007
38	1392170	6.3209877
51	114369	7.578616
51	1673434	7.5380116
51	1907668	7.1423
68	1726669	7.377049
68	1981677	7.221239
70	1024648	6.539851
70	1907668	6.43762
70	2053463	6.4159665
70	1931533	6.232143
70	1712170	6.209677
75	1351685	5.322581
75	2053463	5.279793
75	1904996	5.140575
75	1684233	5.090909
79	1024648	8.0
79	1623205	8.0
79	454876	8.0
79	1606378	8.0
112	1790885	6.0
123	1764234	5.6790123
179	454876	8.92
194	454876	7.1009173
194	1045658	6.9602194
194	1682180	6.8
208	1045658	6.957359
208	1682180	6.7916665
208	2024432	6.6121373
208	2059255	6.2797203
209	1623205	6.7436466
209	1024648	6.6939316
243	2023587	7.0
243	1764234	7.0
244	1499658	8.333333
244	1446192	8.027212
244	1853728	7.760694
244	1907668	7.0
244	975645	7.0
265	1623205	6.0
270	1623205	7.594652
270	1024648	7.555256
270	1853728	7.359116
270	454876	7.2539167
270	1212450	7.2475247
270	1560747	7.0
277	1659337	5.611465
289	1623205	7.4838095
289	1673434	7.4
299	1547234	7.0
319	1702439	6.927007
319	1276104	6.89
373	454876	7.606426
373	1024648	7.4562736
373	1606378	7.4
399	1623205	6.0797024
399	1673434	5.274194
409	1045658	7.490617
409	1386703	7.4695654
409	1623205	7.32721
439	432283	7.0
450	407887	8.315789
450	1602620	6.0615387
450	1623205	5.5447316
453	1375666	10.0
453	129332	10.0
453	137523	10.0
457	910970	7.216216
463	1649419	8.521531
463	1045658	8.407547
463	1446192	7.346667
468	903624	5.044586
472	903624	8.423313
472	975645	8.111111
472	1853728	8.065016
472	1446192	7.7716537
472	1907668	7.742857
480	1024648	7.33
493	1629757	7.5408163
493	1446192	7.5288463
493	1124035	7.263158
493	1602620	7.2362204
493	1853728	7.1485147
493	1024648	6.7568808
495	1045658	6.992908
505	1623205	2.6716604
505	111470	2.5490196
505	119896	2.5490196
513	1853728	7.327536
522	1371111	8.553572
536	1623205	10.0
536	1781769	10.0
536	1649419	10.0
543	373926	7.9310346
545	1772341	5.648148
547	1790885	8.0
547	443272	8.0
547	1758830	8.0
552	1428538	7.0
593	1276104	5.0190477
597	1024648	6.665768
597	1371111	5.6666665
606	1707386	6.3491125
607	1623205	6.4165173
607	1907668	6.243094
639	1351685	6.0
639	1907668	6.0
644	1606378	7.36
645	1606378	5.3230405
645	111161	5.1267123
645	1586752	5.10219
648	1623205	8.47027
648	1748179	8.296296
663	1907668	8.682927
668	1623205	10.0
672	301357	9.113044
672	1602620	8.979591
672	1024648	8.642425
672	1446192	8.455445
672	1907668	8.308724
715	1045658	6.3878627
739	1428538	7.0
740	1623205	6.628959
740	1024648	6.621438
750	1623205	4.74244
750	1045658	4.4615383
750	1702439	2.711297
756	1707386	6.952663
756	454876	6.731196
756	1351685	6.256917
756	2024432	6.089588
756	1711425	6.010526
756	1772341	5.8201437
756	1931533	5.6330276
756	1862079	5.6
767	1623205	5.7168674
767	1853728	5.491892
767	1659337	5.3426576
767	1758830	5.0873785
776	1853728	10.0
779	1045658	5.98255
779	2024432	5.675063
779	1659337	5.493573
779	1321870	5.4084086
779	111161	5.370607
779	1586752	5.3322034
779	14538	5.3135886
809	111161	7.8681316
809	1321870	7.8088737
809	1606378	7.4882507
812	137523	10.0
812	209144	9.771863
812	1586752	9.727273
812	1673434	9.590444
812	1321870	9.509933
812	1234719	9.508091
812	1606378	8.842893
812	1024648	8.049705
839	1623205	7.808803
853	1659343	8.0
853	1045658	8.0
856	454876	7.0
856	1853728	7.0
856	2125435	7.0
861	1790885	7.0
879	1024648	9.582744
879	1045658	9.385204
879	1371111	9.263158
879	1074638	9.165746
892	1024648	7.0
892	790628	7.0
892	443272	7.0
892	1772341	7.0
893	137523	9.897778
893	1853728	9.8436575
893	1623205	9.459173
918	454876	7.4763513
941	1560747	7.2222223
975	1623205	7.0
995	2023587	7.21267
995	1764234	7.1709843
996	1623205	4.7150683
1028	1907668	6.300716
1028	837562	6.08
1029	1446192	9.0
1029	1024648	9.0
1029	1707386	9.0
1029	1045658	9.0
1029	903624	9.0
1029	1907668	9.0
1035	454876	6.992764
1046	975645	8.0
1046	1853728	8.0
1046	1707386	8.0
1046	1446192	8.0
1046	1649419	8.0
1047	1623205	7.0
1052	1045658	7.568873
1052	1623205	7.5330157
1107	443272	9.0
1107	1649419	9.0
1126	443272	8.696428
1126	1623205	8.466749
1126	454876	8.449627
1126	1853728	8.447876
1126	1659337	8.437788
1126	1673434	8.427808
1126	1212450	8.424581
1126	1790885	8.284961
1126	2125435	8.268206
1144	1045658	7.405128
1144	1321870	7.26875
1159	1623205	7.071147
1159	1702439	5.5526314
1160	1981677	8.88938
1160	1726669	8.811476
1170	1764234	5.5
1176	1853728	7.608319
1176	1790885	7.3757963
1176	454876	7.324176
1208	454876	7.6141734
1208	1446192	7.5637064
1208	1772341	7.423792
1208	1707386	7.421456
1208	335345	7.3642383
1208	2178941	7.3624163
1208	1790885	7.2742615
1210	1623205	7.6618004
1210	1024648	7.391497
1219	1623205	10.0
1219	454876	10.0
1241	1392170	5.5394735
1241	975645	5.5283017
1241	1623205	5.505597
1245	1623205	5.725926
1257	1602620	7.7042255
1281	1706593	7.387597
1281	1726669	7.263158
1287	1446192	7.7210884
1287	1853728	7.70303
1287	1623205	7.6236973
1287	2125435	7.565543
1287	1588173	7.5618377
1287	443272	7.557756
1287	1371111	7.5555553
1287	1659337	7.5507245
1287	1024648	7.528
1295	1748179	7.703704
1295	1623205	7.52973
1297	1024648	8.841655
1303	1623205	6.8069563
1303	1024648	6.394558
1330	48028	8.0
1330	198781	8.0
1330	53125	8.0
1333	68646	7.6864405
1333	1853728	7.395122
1333	2053463	7.2547946
1333	454876	7.0479574
1333	1045658	6.9880238
1333	1623205	6.886387
1361	1045658	7.6482573
1401	1726669	8.736842
1410	1981677	6.0
1410	1706593	6.0
1410	2053425	6.0
1412	1790885	6.4375
1447	1024648	10.0
1447	1707386	10.0
1447	1045658	10.0
1447	1234719	10.0
1447	468569	10.0
1447	1702439	10.0
1469	1623205	9.408111
1469	1045658	9.16753
1469	1853728	9.117117
1469	1024648	8.666164
1472	114369	6.789308
1472	1673434	6.769006
1472	1907668	6.5711503
1487	1764234	8.72973
1493	454876	6.0405593
1493	1045658	5.9124823
1493	1351685	5.2807016
1493	1766094	5.1596956
1494	454876	7.0
1498	1024648	7.747228
1505	790724	5.952663
1505	1781769	5.9180326
1505	1649419	5.849315
1505	1853728	5.72434
1505	1446192	5.371747
1505	1623205	5.315016
1527	1623205	8.190323
1532	1623205	8.719313
1532	1024648	8.623244
1532	1045658	8.611917
1532	903624	8.386956
1539	1623205	7.58891
1540	481499	6.0
1540	1276104	6.0
1540	1931533	6.0
1541	443272	10.0
1541	1045658	10.0
1541	454876	10.0
1541	111161	10.0
1541	1790885	10.0
1541	1074638	10.0
1541	1772341	10.0
1542	1024648	7.0
1542	1907668	7.0
1542	1602620	7.0
1542	1446192	7.0
1559	903624	9.159292
1559	1649419	8.609626
1559	1907668	8.406114
1559	1853728	8.171521
1559	1045658	7.155635
1573	443272	9.5737705
1573	1702439	9.106753
1573	111161	9.106291
1573	1931533	9.104925
1573	1673434	9.102725
1573	1904996	9.100204
1573	2053463	9.096647
1573	1659337	9.091248
1573	1772341	9.087972
1573	1045658	9.069112
1573	454876	8.873329
1573	1351685	8.748092
1576	1648179	7.6666665
1576	2125435	7.659091
1576	1853728	7.410042
1576	1024648	7.3806453
1589	1045658	7.5955057
1589	1707386	7.5360823
1589	1907668	7.5289855
1589	1649419	7.488263
1589	1853728	7.247265
1589	1596350	7.2363634
1589	903624	7.197232
1595	2125435	8.560606
1595	1853728	8.489583
1595	1623205	8.308816
1595	1375666	8.280757
1595	1904996	8.253561
1595	1649419	8.2479105
1595	1074638	8.227621
1595	1659337	8.223058
1595	1045658	8.155867
1595	443272	7.7094703
1619	1907668	7.823256
1627	1606378	3.7358491
1633	1623205	6.4825583
1641	1045658	8.0
1641	1024648	8.0
1641	1907668	8.0
1641	903624	8.0
1641	1074638	8.0
1641	1371111	8.0
1641	443272	8.0
1641	1446192	8.0
1647	468569	7.0
1650	1024648	6.9864383
1656	1045658	10.0
1656	1623205	10.0
1656	2125435	10.0
1656	1853728	10.0
1660	1045658	7.0
1661	1045658	7.0
1717	780504	6.882979
1717	1428538	6.835404
1730	1024648	5.8956523
1730	1623205	5.341241
1733	1024648	8.0
